Folder,Filename,Public ID,Format,Width,Height,Size (KB),Original URL,Thumbnail URL,Small URL,Medium URL,Large URL
"root","IMG_4049_iqfanp","IMG_4049_iqfanp","jpg","2782","3600","964","https://res.cloudinary.com/whxy/image/upload/v1758215000/IMG_4049_iqfanp.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_4049_iqfanp?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_4049_iqfanp?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_4049_iqfanp?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_4049_iqfanp?_a=BAMAK+cc0"
"root","IMG_2001_gproaa","IMG_2001_gproaa","jpg","4480","6720","5034","https://res.cloudinary.com/whxy/image/upload/v1758214998/IMG_2001_gproaa.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_2001_gproaa?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_2001_gproaa?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_2001_gproaa?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_2001_gproaa?_a=BAMAK+cc0"
"root","IMG_4047_pmhxq9","IMG_4047_pmhxq9","jpg","2782","3600","973","https://res.cloudinary.com/whxy/image/upload/v1758214998/IMG_4047_pmhxq9.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_4047_pmhxq9?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_4047_pmhxq9?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_4047_pmhxq9?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_4047_pmhxq9?_a=BAMAK+cc0"
"root","AV0A1151_1_eqz0nd","AV0A1151_1_eqz0nd","jpg","6720","4480","9954","https://res.cloudinary.com/whxy/image/upload/v1758214996/AV0A1151_1_eqz0nd.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/AV0A1151_1_eqz0nd?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/AV0A1151_1_eqz0nd?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/AV0A1151_1_eqz0nd?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/AV0A1151_1_eqz0nd?_a=BAMAK+cc0"
"root","AV0A1098_1_fbsdtm","AV0A1098_1_fbsdtm","jpg","6720","4480","8917","https://res.cloudinary.com/whxy/image/upload/v1758214994/AV0A1098_1_fbsdtm.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/AV0A1098_1_fbsdtm?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/AV0A1098_1_fbsdtm?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/AV0A1098_1_fbsdtm?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/AV0A1098_1_fbsdtm?_a=BAMAK+cc0"
"root","AV0A1232_1_mmj32a","AV0A1232_1_mmj32a","jpg","4480","6720","7926","https://res.cloudinary.com/whxy/image/upload/v1758214994/AV0A1232_1_mmj32a.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/AV0A1232_1_mmj32a?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/AV0A1232_1_mmj32a?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/AV0A1232_1_mmj32a?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/AV0A1232_1_mmj32a?_a=BAMAK+cc0"
"root","AV0A1124_1_iqxeeh","AV0A1124_1_iqxeeh","jpg","6720","4480","8657","https://res.cloudinary.com/whxy/image/upload/v1758214988/AV0A1124_1_iqxeeh.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/AV0A1124_1_iqxeeh?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/AV0A1124_1_iqxeeh?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/AV0A1124_1_iqxeeh?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/AV0A1124_1_iqxeeh?_a=BAMAK+cc0"
"root","IMG_0185_ijzjdi","IMG_0185_ijzjdi","jpg","1995","2494","737","https://res.cloudinary.com/whxy/image/upload/v1758214980/IMG_0185_ijzjdi.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0185_ijzjdi?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0185_ijzjdi?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0185_ijzjdi?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0185_ijzjdi?_a=BAMAK+cc0"
"root","IMG_0184_q7huvi","IMG_0184_q7huvi","jpg","1995","2494","754","https://res.cloudinary.com/whxy/image/upload/v1758214979/IMG_0184_q7huvi.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0184_q7huvi?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0184_q7huvi?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0184_q7huvi?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0184_q7huvi?_a=BAMAK+cc0"
"root","IMG_0183_ruyfhd","IMG_0183_ruyfhd","jpg","1995","2494","768","https://res.cloudinary.com/whxy/image/upload/v1758214977/IMG_0183_ruyfhd.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0183_ruyfhd?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0183_ruyfhd?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0183_ruyfhd?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0183_ruyfhd?_a=BAMAK+cc0"
"root","IMG_0182_uhqnqf","IMG_0182_uhqnqf","jpg","1995","2494","908","https://res.cloudinary.com/whxy/image/upload/v1758214976/IMG_0182_uhqnqf.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0182_uhqnqf?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0182_uhqnqf?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0182_uhqnqf?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0182_uhqnqf?_a=BAMAK+cc0"
"root","IMG_0181_mfg8ot","IMG_0181_mfg8ot","jpg","1870","2494","911","https://res.cloudinary.com/whxy/image/upload/v1758214974/IMG_0181_mfg8ot.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0181_mfg8ot?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0181_mfg8ot?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0181_mfg8ot?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0181_mfg8ot?_a=BAMAK+cc0"
"root","IMG_0180_qnpko5","IMG_0180_qnpko5","jpg","1663","2494","726","https://res.cloudinary.com/whxy/image/upload/v1758214972/IMG_0180_qnpko5.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0180_qnpko5?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0180_qnpko5?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0180_qnpko5?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0180_qnpko5?_a=BAMAK+cc0"
"root","IMG_0179_ny5ark","IMG_0179_ny5ark","jpg","1663","2494","738","https://res.cloudinary.com/whxy/image/upload/v1758214971/IMG_0179_ny5ark.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0179_ny5ark?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0179_ny5ark?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0179_ny5ark?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0179_ny5ark?_a=BAMAK+cc0"
"root","IMG_0178_tfwl3w","IMG_0178_tfwl3w","jpg","1870","2494","695","https://res.cloudinary.com/whxy/image/upload/v1758214969/IMG_0178_tfwl3w.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0178_tfwl3w?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0178_tfwl3w?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0178_tfwl3w?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0178_tfwl3w?_a=BAMAK+cc0"
"root","IMG_0177_vwtyiw","IMG_0177_vwtyiw","jpg","2000","1333","507","https://res.cloudinary.com/whxy/image/upload/v1758214968/IMG_0177_vwtyiw.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0177_vwtyiw?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0177_vwtyiw?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0177_vwtyiw?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0177_vwtyiw?_a=BAMAK+cc0"
"root","IMG_0161_o4mhyc","IMG_0161_o4mhyc","jpg","1663","2494","278","https://res.cloudinary.com/whxy/image/upload/v1758214966/IMG_0161_o4mhyc.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0161_o4mhyc?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0161_o4mhyc?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0161_o4mhyc?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0161_o4mhyc?_a=BAMAK+cc0"
"root","IMG_0160_h9qxlo","IMG_0160_h9qxlo","jpg","1663","2494","315","https://res.cloudinary.com/whxy/image/upload/v1758214965/IMG_0160_h9qxlo.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0160_h9qxlo?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0160_h9qxlo?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0160_h9qxlo?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0160_h9qxlo?_a=BAMAK+cc0"
"root","IMG_0158_qqrh48","IMG_0158_qqrh48","jpg","1663","2494","206","https://res.cloudinary.com/whxy/image/upload/v1758214963/IMG_0158_qqrh48.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0158_qqrh48?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0158_qqrh48?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0158_qqrh48?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0158_qqrh48?_a=BAMAK+cc0"
"root","IMG_0157_jpscrc","IMG_0157_jpscrc","jpg","1662","2494","190","https://res.cloudinary.com/whxy/image/upload/v1758214962/IMG_0157_jpscrc.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0157_jpscrc?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0157_jpscrc?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0157_jpscrc?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0157_jpscrc?_a=BAMAK+cc0"
"root","IMG_0156_wti5ai","IMG_0156_wti5ai","jpg","1663","2494","217","https://res.cloudinary.com/whxy/image/upload/v1758214960/IMG_0156_wti5ai.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0156_wti5ai?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0156_wti5ai?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0156_wti5ai?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0156_wti5ai?_a=BAMAK+cc0"
"root","IMG_0143_tbberg","IMG_0143_tbberg","jpg","1663","2494","200","https://res.cloudinary.com/whxy/image/upload/v1758214959/IMG_0143_tbberg.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0143_tbberg?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0143_tbberg?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0143_tbberg?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0143_tbberg?_a=BAMAK+cc0"
"root","IMG_0142_vcsiuc","IMG_0142_vcsiuc","jpg","1663","2494","206","https://res.cloudinary.com/whxy/image/upload/v1758214957/IMG_0142_vcsiuc.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0142_vcsiuc?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0142_vcsiuc?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0142_vcsiuc?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0142_vcsiuc?_a=BAMAK+cc0"
"root","IMG_0141_fmcbxc","IMG_0141_fmcbxc","jpg","1663","2494","207","https://res.cloudinary.com/whxy/image/upload/v1758214956/IMG_0141_fmcbxc.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0141_fmcbxc?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0141_fmcbxc?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0141_fmcbxc?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0141_fmcbxc?_a=BAMAK+cc0"
"root","IMG_0139_j05hmh","IMG_0139_j05hmh","jpg","1663","2494","265","https://res.cloudinary.com/whxy/image/upload/v1758214954/IMG_0139_j05hmh.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0139_j05hmh?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0139_j05hmh?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0139_j05hmh?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0139_j05hmh?_a=BAMAK+cc0"
"root","IMG_0138_nau4hl","IMG_0138_nau4hl","jpg","1663","2494","258","https://res.cloudinary.com/whxy/image/upload/v1758214952/IMG_0138_nau4hl.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0138_nau4hl?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0138_nau4hl?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0138_nau4hl?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0138_nau4hl?_a=BAMAK+cc0"
"root","IMG_0131_wdnu5p","IMG_0131_wdnu5p","jpg","1663","2494","201","https://res.cloudinary.com/whxy/image/upload/v1758214951/IMG_0131_wdnu5p.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0131_wdnu5p?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0131_wdnu5p?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0131_wdnu5p?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0131_wdnu5p?_a=BAMAK+cc0"
"root","IMG_0130_lparlx","IMG_0130_lparlx","jpg","1663","2494","223","https://res.cloudinary.com/whxy/image/upload/v1758214949/IMG_0130_lparlx.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0130_lparlx?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0130_lparlx?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0130_lparlx?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0130_lparlx?_a=BAMAK+cc0"
"root","IMG_0128_bo9z7d","IMG_0128_bo9z7d","jpg","1663","2494","297","https://res.cloudinary.com/whxy/image/upload/v1758214947/IMG_0128_bo9z7d.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0128_bo9z7d?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0128_bo9z7d?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0128_bo9z7d?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0128_bo9z7d?_a=BAMAK+cc0"
"root","IMG_0129_ahnkaq","IMG_0129_ahnkaq","jpg","1663","2494","293","https://res.cloudinary.com/whxy/image/upload/v1758214947/IMG_0129_ahnkaq.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0129_ahnkaq?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0129_ahnkaq?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0129_ahnkaq?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0129_ahnkaq?_a=BAMAK+cc0"
"root","IMG_0125_jn6wyf","IMG_0125_jn6wyf","jpg","1663","2494","459","https://res.cloudinary.com/whxy/image/upload/v1758214944/IMG_0125_jn6wyf.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0125_jn6wyf?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0125_jn6wyf?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0125_jn6wyf?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0125_jn6wyf?_a=BAMAK+cc0"
"root","IMG_0124_uhjrar","IMG_0124_uhjrar","jpg","1663","2494","418","https://res.cloudinary.com/whxy/image/upload/v1758214942/IMG_0124_uhjrar.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0124_uhjrar?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0124_uhjrar?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0124_uhjrar?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0124_uhjrar?_a=BAMAK+cc0"
"root","IMG_0123_kbnqkw","IMG_0123_kbnqkw","jpg","1663","2494","469","https://res.cloudinary.com/whxy/image/upload/v1758214941/IMG_0123_kbnqkw.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0123_kbnqkw?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0123_kbnqkw?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0123_kbnqkw?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0123_kbnqkw?_a=BAMAK+cc0"
"root","IMG_0122_zh8yig","IMG_0122_zh8yig","jpg","1662","2494","275","https://res.cloudinary.com/whxy/image/upload/v1758214939/IMG_0122_zh8yig.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0122_zh8yig?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0122_zh8yig?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0122_zh8yig?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0122_zh8yig?_a=BAMAK+cc0"
"root","IMG_0121_w0cziv","IMG_0121_w0cziv","jpg","1662","2494","282","https://res.cloudinary.com/whxy/image/upload/v1758214938/IMG_0121_w0cziv.jpg","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_150,q_auto,w_150/IMG_0121_w0cziv?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_400,q_auto,w_400/IMG_0121_w0cziv?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fill,f_auto,g_auto:subject,h_800,q_auto,w_800/IMG_0121_w0cziv?_a=BAMAK+cc0","https://res.cloudinary.com/whxy/image/upload/c_fit,f_auto,h_1200,q_auto,w_1200/IMG_0121_w0cziv?_a=BAMAK+cc0"
